02, 76208960802, 20230106171637, 20230106180639
02, 76583514673, 20221220055550, 20221220062200
01, 74126209443, 20221119172826, 20221119210241
02, 72260294671, 20221113220448, 20221113230143
02, 75203837367, 20230104205429, 20230105024101
01, 70723113945, 20230102063623, 20230102075833
02, 74637043289, 20221203121246, 20221203172315
01, 70306195797, 20221219132100, 20221219135206
02, 75167618436, 20221106215053, 20221107023055
02, 70702848186, 20221104071513, 20221104122753
01, 71174845901, 20230111054210, 20230111083104
02, 73223012614, 20221219090935, 20221219100317
02, 77946237473, 20230114160857, 20230114170559
02, 71145064035, 20230117014043, 20230117072648
02, 70072193583, 20221105074953, 20221105094520
01, 70296561212, 20230101124259, 20230101150303
01, 70434642671, 20221206042853, 20221206052641
01, 71629646217, 20221029094340, 20221029124122
01, 76499152329, 20230205211636, 20230205232936
02, 77826679424, 20221222234033, 20221223024341
01, 70249965217, 20221223055244, 20221223102804
02, 73586552558, 20221230211519, 20221230214223
01, 74993666804, 20221128204502, 20221128231312
02, 78113925880, 20221223173521, 20221223192640
01, 77342857145, 20221117144321, 20221117173631
01, 72468422128, 20221103172839, 20221103224927
01, 78547509035, 20230109102714, 20230109114834
02, 76078472371, 20221110083225, 20221110141450
02, 70967994849, 20230118180004, 20230118201034
01, 76187521459, 20230120084248, 20230120114431
02, 75206743345, 20230127174027, 20230127205954
01, 72679231431, 20230113203431, 20230113221001
01, 71062013347, 20221025121912, 20221025142333
01, 78108774299, 20221223021614, 20221223051505
02, 77306341519, 20230104202641, 20230104223011
01, 71974811182, 20221026092143, 20221026122933
02, 79785717627, 20221226081356, 20221226122738
02, 72896282033, 20221125045005, 20221125080423
02, 75865563815, 20221205162824, 20221205183437
01, 74383374691, 20221214061557, 20221214093332
02, 73463889936, 20221119140509, 20221119160124
01, 72810280562, 20221107081551, 20221107140007
02, 72907397792, 20221204141327, 20221204171600
02, 70939851127, 20230104195048, 20230104210254
02, 77981668872, 20221024190741, 20221024235828
02, 71056120351, 20221101203725, 20221102005136
02, 75971637396, 20221225173832, 20221225231556
02, 71986876152, 20221110233542, 20221111021858
01, 75001472883, 20221204044607, 20221204044742
02, 75271390496, 20221107230323, 20221108032501
01, 72096117615, 20221228083016, 20221228094148
02, 70368412988, 20221217064840, 20221217075808
01, 79893763399, 20221219112842, 20221219123516
01, 77923879094, 20221120204939, 20221121000442
01, 72390444704, 20230120105125, 20230120144655
02, 73005377314, 20230106200929, 20230106201035
02, 79893763399, 20221220230849, 20221221041059
02, 71105056592, 20221023224445, 20221023224853
01, 73611439620, 20221103214032, 20221104033234
02, 70344183654, 20230113003616, 20230113060000
02, 77981668872, 20221228112241, 20221228163454
01, 76449031847, 20221025040123, 20221025073009
02, 75629329223, 20221210230313, 20221211040458
02, 77404858045, 20230111141229, 20230111191756
01, 76366778955, 20230116182909, 20230117000320
01, 70702688655, 20221226161249, 20221226203445
02, 79095212438, 20221102044113, 20221102072655
02, 79197764000, 20230210132423, 20230210185228
02, 73962975443, 20221204174437, 20221204220201
01, 77342857145, 20221216214027, 20221216215620
01, 75152234461, 20230225151656, 20230225163351
02, 75790624889, 20230106100814, 20230106113146
02, 72796704386, 20221130142357, 20221130161129
02, 72788184661, 20221222172220, 20221222215322
01, 78664279226, 20221215182144, 20221215224848
01, 79134552198, 20230209125251, 20230209171208
01, 72064768865, 20221227074531, 20221227111707
02, 74751041747, 20221119172132, 20221119200214
02, 71255412519, 20221105014633, 20221105042409
01, 78509375766, 20221208142541, 20221208181112
02, 75971637396, 20221201185932, 20221202002435
02, 77673634397, 20221204120223, 20221204134625
02, 74739274179, 20221221023827, 20221221082435
02, 71912572149, 20221127003131, 20221127043050
02, 78078381866, 20221203192921, 20221203201645
02, 70723113945, 20221127030454, 20221127075437
01, 70005901058, 20221207064010, 20221207071848
01, 79199435484, 20221118040436, 20221118062436
01, 71974811182, 20221205213842, 20221206022809
02, 70465709785, 20221212212354, 20221213013851
02, 78533768906, 20230125020654, 20230125080652
01, 78016553037, 20230103033759, 20230103065958
01, 78931396883, 20221113180757, 20221113223614
01, 74179310847, 20221124051005, 20221124062626
01, 76159089037, 20221216003637, 20221216061855
01, 76901074252, 20221212025900, 20221212083608
01, 74581396622, 20230110135714, 20230110164716
02, 75571069967, 20221025021428, 20221025031045
02, 76530521131, 20221225193805, 20221226005840
01, 72821732662, 20221111182238, 20221112002035
01, 74209274059, 20221121163943, 20221121173826
02, 76014435948, 20221225060247, 20221225113216
02, 71845328609, 20230123012340, 20230123052131
02, 78850159578, 20221101150931, 20221101205635
01, 71124716923, 20221209051005, 20221209054402
01, 79815028735, 20221231014344, 20221231020523
02, 70465709785, 20221121102646, 20221121133012
02, 72671254987, 20221231221409, 20230101024225
02, 74143182619, 20221227193056, 20221227234603
02, 79094717317, 20221209104508, 20221209130400
01, 70294141126, 20221123065319, 20221123084513
02, 72995609222, 20221119000549, 20221119035431
02, 72343256016, 20221102102702, 20221102145238
01, 74461951056, 20221220044656, 20221220072400
01, 78149662559, 20221114030456, 20221114041921
01, 75729446071, 20221228205331, 20221229011003
02, 74488452883, 20221111144457, 20221111194336
02, 70590957681, 20221103175905, 20221103225053
02, 78839628178, 20221101062457, 20221101121851
02, 75489551883, 20230203024552, 20230203071938
02, 77263146570, 20230101221613, 20230102012827
02, 78361176854, 20221108041241, 20221108055812
01, 78509375766, 20221102030345, 20221102051237
02, 79832022185, 20221115043440, 20221115043630
02, 78078381866, 20221217182855, 20221217184716
01, 74813788300, 20221028194808, 20221028211406
01, 75978712626, 20221104152111, 20221104185528
02, 74993666804, 20221101210117, 20221102010702
02, 72896282033, 20221219123534, 20221219135548
02, 75654216965, 20221206032401, 20221206092010
02, 78243182008, 20221114070248, 20221114112110
01, 77604607869, 20221231190608, 20221231224035
02, 75507019233, 20221230113737, 20221230141910
01, 72334915824, 20221125094543, 20221125114642
02, 71202881839, 20230114204638, 20230114212740
02, 77428723759, 20230104151253, 20230104191708
01, 78737644010, 20230101131032, 20230101161852
01, 77167456093, 20230109054602, 20230109072745
01, 76427854419, 20221109050705, 20221109092100
01, 73053140654, 20230105023815, 20230105031012
01, 70375599706, 20230117191924, 20230117194814
01, 75236220003, 20221125155450, 20221125184037
01, 72244010458, 20230121004452, 20230121054930
01, 76379033919, 20221217041713, 20221217045854
02, 72664275122, 20221229172823, 20221229195857
01, 77889449197, 20230111211111, 20230111221712
02, 79804217544, 20230203044041, 20230203044604
01, 74608910826, 20221203052144, 20221203070511
01, 70670606611, 20221204095449, 20221204123111
02, 70490039439, 20221105194926, 20221105212517
02, 79048345173, 20221203012202, 20221203070922
01, 75287249077, 20221208084616, 20221208131932
01, 73245935449, 20221128005948, 20221128064743
02, 73005377314, 20221121132356, 20221121164454
01, 78149662559, 20221105070139, 20221105120056
02, 76068999831, 20221121172830, 20221121213124
02, 78167161970, 20230213051929, 20230213095121
02, 79785717627, 20221203184818, 20221203194602
02, 71510975128, 20221030190420, 20221030195654
02, 77320132723, 20230121112300, 20230121123417
02, 79052880651, 20221101184355, 20221101192154
02, 79715391874, 20221124022306, 20221124071428
02, 79052518339, 20230102221840, 20230103015432
01, 70213862201, 20221219204905, 20221220005728
01, 72239003822, 20230116204554, 20230117012310
02, 76759494987, 20221202223648, 20221202230123
02, 76427854419, 20221213155913, 20221213201700
01, 74204946820, 20221225212320, 20221226012850
01, 76301066676, 20221110125202, 20221110183854
02, 77313329246, 20221111094733, 20221111110909
01, 73986758052, 20221113180832, 20221113231530
01, 71404254248, 20221119014257, 20221119052418
01, 73014443683, 20221221011502, 20221221045946
02, 71268328442, 20221115165143, 20221115195138
02, 77706766891, 20221130151526, 20221130194026
02, 76390879639, 20221215000505, 20221215010526
02, 74537605863, 20221204225202, 20221205030549
01, 73231178847, 20221021115405, 20221021115850
01, 77810621555, 20230119114517, 20230119130314
02, 74998485634, 20230119135701, 20230119164909
02, 79516676237, 20221218031832, 20221218033626
02, 75176575148, 20221231082641, 20221231134353
02, 73084783019, 20221129194038, 20221129233340
01, 75537252311, 20221207160941, 20221207211518
01, 71126226675, 20230101032258, 20230101090018
02, 74018678134, 20230112153530, 20230112201545
01, 70375599706, 20221221095843, 20221221140810
01, 76949205325, 20221029091854, 20221029124609
02, 72708017134, 20221210103705, 20221210155923
02, 78931396883, 20221128004919, 20221128010948
01, 72280198771, 20221120084631, 20221120092621
01, 76056899409, 20221125052259, 20221125064009
02, 74777843322, 20230123022233, 20230123073445
02, 79713100328, 20221111180822, 20221111210300
02, 72244010458, 20221202004304, 20221202032838
01, 70905113867, 20221111194424, 20221112013308
02, 75790624889, 20221111220259, 20221111232057
02, 75236220003, 20221218185113, 20221218232922
01, 75049626249, 20230108045740, 20230108074031
01, 78931396883, 20221025220415, 20221026022523
02, 73990946809, 20221206184223, 20221206204725
01, 71799370354, 20221222140304, 20221222184134
01, 74963505463, 20221028115611, 20221028150202
01, 72390444704, 20221223123510, 20221223132818
01, 76551775381, 20221104174527, 20221104193639
01, 70790201374, 20230107183728, 20230107223828
01, 78098091791, 20221107024309, 20221107063440
01, 70991978797, 20221229155356, 20221229201326
02, 70465709785, 20221231090621, 20221231090803
01, 71304915324, 20221210072151, 20221210121948
01, 72343256016, 20221031175019, 20221031234214
01, 77838438506, 20221102054503, 20221102104647
01, 70344620051, 20221129020357, 20221129065916
01, 78964814621, 20221110115557, 20221110160416
01, 78016410771, 20230110202901, 20230110222910
02, 73962975443, 20221111184520, 20221111185826
01, 70380872712, 20221222105815, 20221222161827
01, 77444268459, 20230212152139, 20230212204315
02, 77939971426, 20221111112001, 20221111165241
01, 71407636263, 20230119124559, 20230119140356
02, 79988033862, 20230118173953, 20230118174742
01, 76582097059, 20221128074231, 20221128094739
01, 73277238803, 20221130073802, 20221130113908
01, 73845847448, 20230120045242, 20230120090908
01, 71146157927, 20221213132501, 20221213173650
01, 78760532926, 20230206041952, 20230206052307
02, 74567666416, 20221210101737, 20221210125136
02, 75729446071, 20221127042540, 20221127093142
01, 72259547990, 20230217230346, 20230218050028
01, 74323191750, 20230106161358, 20230106214834
01, 75021458696, 20230101114810, 20230101154921
01, 77333548279, 20221123161153, 20221123185443
02, 77949932551, 20221122072210, 20221122124915
02, 73553389719, 20230131121615, 20230131180425
02, 74202900024, 20221228160344, 20221228173255
01, 79662484947, 20221216113919, 20221216144353
01, 77404858045, 20221114121335, 20221114135852
02, 78423206945, 20221116093939, 20221116113235
01, 73409758774, 20221125035257, 20221125055627
02, 76187521459, 20221220074904, 20221220091510
01, 79470078013, 20221031214948, 20221101014503
01, 78931429804, 20221223182904, 20221224002449
01, 72343004650, 20230119081334, 20230119094927
02, 73014443683, 20230108090237, 20230108091434
01, 72671255279, 20221127071854, 20221127100015
02, 72219907297, 20221214092347, 20221214120727
02, 79587755855, 20221222101106, 20221222121359
02, 77387550646, 20221214051834, 20221214093632
01, 79623497534, 20221216195056, 20221216235615
01, 79151105749, 20230104074414, 20230104113517
01, 78098091791, 20221102162906, 20221102215435
02, 70991978797, 20230115202644, 20230116020504
02, 71779209034, 20221021100837, 20221021152030
02, 75571069967, 20221206070142, 20221206093616
01, 78795005142, 20230211021344, 20230211055641
01, 70429859676, 20221225072245, 20221225130216
01, 72907397792, 20221128195106, 20221129000924
01, 74319327227, 20221111080321, 20221111091326
01, 78582331214, 20221112150005, 20221112193201
02, 73004691684, 20230121140821, 20230121144105
01, 71357394412, 20221120063440, 20221120091001
01, 77501651619, 20230101231144, 20230101235214
02, 74174256871, 20230209155030, 20230209162821
02, 74567666416, 20221202125653, 20221202164546
01, 77700445463, 20221222235005, 20221223045927
01, 74708352565, 20221120195936, 20221121002539
01, 79936683944, 20221224031336, 20221224055408
02, 77706766891, 20221125220656, 20221126040522
02, 72244010458, 20221029212841, 20221030011327
01, 71277690593, 20221118070732, 20221118071251
01, 78423206945, 20221214230956, 20221215050600
01, 78250788295, 20230108040438, 20230108100344
01, 76102601346, 20221104180521, 20221104233005
01, 78113925880, 20221219204007, 20221219224114
01, 73589487479, 20221113203322, 20221113224837
01, 78299294818, 20221211183714, 20221211210132
02, 75351239497, 20221123123215, 20221123182235
01, 72460566637, 20221126124229, 20221126161209
01, 74739274179, 20221227214827, 20221228003011
02, 71140456291, 20221030133010, 20221030162105
01, 79140692578, 20221031213805, 20221101015440
01, 73653242865, 20230113084229, 20230113092629
02, 74136238773, 20221110153429, 20221110200828
01, 75025751808, 20221222104713, 20221222152828
01, 72258165975, 20221130081342, 20221130110710
01, 71932381526, 20230108132647, 20230108135030
01, 79936683944, 20221111215445, 20221112032130
02, 78047867248, 20221109212054, 20221110005256
02, 77428723759, 20221202012810, 20221202040753
01, 75277323507, 20221023161847, 20221023192703
02, 73005377314, 20221215034217, 20221215061617
01, 75293557945, 20221212144356, 20221212163209
01, 76192720221, 20221104131209, 20221104164827
02, 79336805447, 20230131164934, 20230131192619
02, 72796704386, 20221104154838, 20221104164657
01, 71446429407, 20230101111921, 20230101132958
02, 71717065892, 20221113130836, 20221113143521
01, 78737644010, 20221204045142, 20221204104143
02, 71390807279, 20221102094330, 20221102134455
01, 70670606611, 20221217220852, 20221217223124
02, 78658666640, 20221220124736, 20221220134940
02, 74618378643, 20221204021131, 20221204043606
01, 72406534903, 20230110165913, 20230110171122
01, 74537605863, 20221221101240, 20221221125202
02, 73004691684, 20221105101646, 20221105142756
01, 79029407113, 20221130074753, 20221130133018
01, 75277120484, 20221112183103, 20221112233702
02, 74421950841, 20230104091145, 20230104105718
01, 77673634397, 20221225145636, 20221225173358
01, 75293557945, 20221116231421, 20221117032943
02, 74563068347, 20221212025624, 20221212075830
02, 76348090008, 20221228002733, 20221228024826
01, 75870220448, 20221121001218, 20221121023128
01, 73182392112, 20221103043728, 20221103055545
02, 72664275122, 20221116110007, 20221116130828
01, 75098163329, 20230117052822, 20230117061838
01, 71733301035, 20221106210832, 20221106232351
02, 72943932579, 20221031143037, 20221031164709
01, 76427854419, 20221225001132, 20221225025603
01, 79333688662, 20221229162119, 20221229205042
02, 70266311524, 20221130185415, 20221130222223
01, 76582097059, 20221108004257, 20221108055520
02, 70322351792, 20221201091735, 20221201113456
01, 77839763805, 20221212093248, 20221212094842
02, 78907367866, 20221115151748, 20221115204302
02, 79442292254, 20221124223936, 20221125020623
02, 75782587696, 20221213155809, 20221213160511
02, 73194783812, 20221118044453, 20221118072414
02, 79821880614, 20221110231050, 20221111050202
01, 76348090008, 20230113175920, 20230113211606
02, 76901074252, 20221124221944, 20221125032707
02, 76726437613, 20230114183728, 20230114223124
02, 71016965198, 20221206130147, 20221206141916
01, 72734216089, 20221114190128, 20221114202014
01, 75317788273, 20221108170917, 20221108225938
01, 72871903651, 20221108041712, 20221108080339
02, 70086369140, 20230208225713, 20230209033815
01, 76192720221, 20221230024837, 20221230075125
02, 74519563300, 20221022052901, 20221022075029
02, 70225970533, 20221203004717, 20221203020106
01, 71267166577, 20221130044806, 20221130083054
02, 74612869583, 20221221000102, 20221221014858
02, 76449031847, 20221228013507, 20221228061801
01, 71779209034, 20221214152812, 20221214202852
01, 78081533998, 20221217070201, 20221217084134
01, 79344106592, 20221024215610, 20221025033529
02, 79773000457, 20230107062602, 20230107084441
02, 74756640853, 20230112024621, 20230112073317
02, 74022914969, 20221022010117, 20221022045053
02, 78569279286, 20221025182723, 20221025190744
01, 72866928633, 20221212073629, 20221212114459
01, 77835142301, 20221129232520, 20221130051906
01, 70243565189, 20221113191028, 20221113213437
01, 77273109342, 20230116024825, 20230116045547
02, 74299815622, 20221124225702, 20221125012859
01, 79568319079, 20221117105842, 20221117130330
02, 76092777624, 20221229070203, 20221229085327
01, 79822068575, 20221110150253, 20221110153530
02, 74444024410, 20230111154258, 20230111162752
02, 74164633863, 20221218223311, 20221218232330
01, 74610961708, 20230117133142, 20230117145909
01, 71070914391, 20221107212713, 20221107223349
01, 77306341519, 20221120154651, 20221120211922
01, 75790624889, 20230115192202, 20230115222230
01, 78047867248, 20221109013900, 20221109054632
02, 75833437265, 20230120122127, 20230120154819
02, 71277690593, 20221115200822, 20221115235240
02, 78883155511, 20221222172626, 20221222190712
01, 72708017134, 20221028161919, 20221028190927
02, 79600870292, 20221104203637, 20221104211018
01, 71404254248, 20230114124534, 20230114175620
02, 75783587636, 20221124081754, 20221124104158
01, 73434505385, 20221029071245, 20221029130328
01, 76168501755, 20230319072819, 20230319073003
01, 77015268487, 20221210191922, 20221210193920
02, 79625082409, 20221110084701, 20221110100427
02, 73807238428, 20221024143255, 20221024155503
01, 79592671151, 20221204024922, 20221204074142
01, 79488660653, 20221021082125, 20221021092656
02, 76658677237, 20221125210957, 20221125211212
01, 71140456291, 20221210080932, 20221210092216
02, 73459062136, 20230123080307, 20230123111449
01, 72334915824, 20230123204141, 20230124013918
02, 70432253608, 20221210114529, 20221210160246
01, 70936691668, 20221106080655, 20221106094556
02, 79088490908, 20221117055001, 20221117105858
02, 77942980224, 20230127130011, 20230127150205
02, 77604607869, 20230110155443, 20230110182040
02, 75342707651, 20221216065932, 20221216110108
02, 70450193269, 20230107055228, 20230107083411
02, 76959913372, 20221209185137, 20221210000957
02, 76065958684, 20221209072422, 20221209101004
02, 72219907297, 20230114135744, 20230114151838
01, 71845328609, 20221104173419, 20221104202221
01, 71067102913, 20221121110212, 20221121133306
01, 78737644010, 20221127092502, 20221127133040
01, 75317788273, 20230116133831, 20230116151733
02, 70450193269, 20221128190659, 20221129000233
02, 74868154929, 20221210070804, 20221210094452
02, 75535172323, 20221125142352, 20221125160928
01, 77529203431, 20221022114154, 20221022160036
02, 75978712626, 20230110053939, 20230110054722
02, 75978712626, 20230124174115, 20230124183933
01, 74749734948, 20221220010026, 20221220064322
02, 79893763399, 20221029121638, 20221029143144
02, 78122256111, 20221105092749, 20221105112348
02, 76435517814, 20221125091421, 20221125101945
01, 70380872712, 20221107200128, 20221107201534
02, 74418167758, 20221207173607, 20221207224835
01, 71717065892, 20221217173116, 20221217184510
02, 71466616594, 20221121083419, 20221121103520
01, 71016965198, 20221104202241, 20221104232111
02, 78786455827, 20221201222936, 20221202021851
02, 70052840029, 20221220041251, 20221220060218
01, 77530703153, 20230129043852, 20230129072053
01, 77155537631, 20221217063241, 20221217064548
01, 74052421381, 20221126043501, 20221126080307
01, 74142950491, 20230111002624, 20230111023806
02, 76668790687, 20221207014435, 20221207032004
02, 70394025552, 20221113045427, 20221113070350
01, 70322351792, 20230122044303, 20230122054310
02, 74178729802, 20221220212820, 20221220233049
02, 79248947094, 20221226031334, 20221226035952
02, 70249965217, 20221103135931, 20221103175930
02, 72984162853, 20221125045134, 20221125055643
01, 71202881839, 20221111192704, 20221112010404
02, 76187521459, 20230128212451, 20230128225835
02, 73513312654, 20221113061913, 20221113112240
01, 79095212438, 20221109095925, 20221109122808
01, 76700869598, 20221104131022, 20221104144651
02, 70240926676, 20230109004441, 20230109051625
02, 74178729802, 20221213053256, 20221213064640
02, 75729446071, 20221021083922, 20221021122115
01, 74756640853, 20221121210542, 20221122013202
02, 75070135989, 20221212155155, 20221212175620
01, 73309075182, 20221228191505, 20221228193249
01, 75870220448, 20221030140107, 20221030180834
01, 79988033862, 20221114180210, 20221114222139
02, 77825305338, 20221209104741, 20221209154206
01, 76078472371, 20230123030956, 20230123072220
02, 70285476697, 20221123052114, 20221123075309
01, 77758102779, 20221230094937, 20221230104014
01, 74143182619, 20221104153438, 20221104170240
01, 77428723759, 20221116195446, 20221117004717
01, 73818191115, 20221102224851, 20221103043503
02, 73730921063, 20221126054312, 20221126101323
02, 78795005142, 20221125004134, 20221125020250
02, 78149662559, 20230107080153, 20230107120738
01, 79034519859, 20221223115836, 20221223164121
02, 75825291452, 20221221000107, 20221221023240
02, 72390444704, 20221212062046, 20221212071024
02, 77946237473, 20221117101545, 20221117143709
02, 79563077499, 20221231113716, 20221231151538
01, 79138901935, 20230114195517, 20230114211303
02, 70902506546, 20221130001038, 20221130032711
01, 72664275122, 20230106175410, 20230106193550
02, 79253049577, 20221115235512, 20221116040812
02, 74645004056, 20221225011015, 20221225054434
02, 71996458946, 20221216012858, 20221216052203
02, 72064768865, 20230130041211, 20230130050316
02, 75342707651, 20221106071113, 20221106122617
02, 77696321336, 20221220130355, 20221220160305
01, 70266311524, 20221104160555, 20221104190208
02, 71907059375, 20221208065013, 20221208073358
02, 71085332539, 20221107223146, 20221108040828
02, 74247975930, 20221206062538, 20221206084939
02, 76821737767, 20221120173025, 20221120175335
02, 74933658159, 20221030171109, 20221030211155
02, 78113925880, 20221110081302, 20221110100744
01, 76821737767, 20221112143335, 20221112155503
01, 76065958684, 20221221232750, 20221222041922
01, 72300775509, 20221028215305, 20221028233816
01, 71174845901, 20221102112007, 20221102133900
02, 70432253608, 20221213064021, 20221213080728
01, 78883155511, 20221201045945, 20221201100802
02, 70731933798, 20221130031750, 20221130073408
02, 73243637639, 20221229003543, 20221229022237
01, 74179310847, 20230111131036, 20230111171242
01, 73670123286, 20230128044316, 20230128091941
01, 73513312654, 20221223084428, 20221223112123
01, 72394150112, 20221029103042, 20221029104819
01, 79407064472, 20221104015834, 20221104062249
02, 76449031847, 20221219165239, 20221219185143
02, 73982611003, 20221119143019, 20221119150708
01, 73182392112, 20221227185309, 20221227222709
01, 71849071214, 20221124055008, 20221124063339
02, 77356084148, 20221110085216, 20221110115906
01, 77438091210, 20221106232410, 20221106234201
02, 77516178438, 20221123131800, 20221123161818
01, 79182206325, 20230103032837, 20230103064841
01, 72831158743, 20221201102429, 20221201120702
02, 79762327716, 20221224122527, 20221224172209
02, 77673859385, 20221116174848, 20221116185804
02, 78530775183, 20221216063940, 20221216121745
02, 74035947280, 20221026074707, 20221026123708
02, 78737644010, 20221215143000, 20221215183628
01, 78081533998, 20221222120736, 20221222150806
02, 78552262526, 20221209134646, 20221209154716
02, 77987550901, 20221219232524, 20221220040314
02, 75783587636, 20221217063757, 20221217065729
01, 77232901340, 20221222135633, 20221222172951
02, 75827417202, 20221104004107, 20221104041931
01, 72761812232, 20221213084714, 20221213124102
02, 70743164645, 20221218010211, 20221218013827
01, 72280198771, 20221231210629, 20230101030328
01, 73982611003, 20230128080004, 20230128091833
01, 71845328609, 20230109035127, 20230109052431
01, 71070914391, 20221224011426, 20221224014242
02, 70790201374, 20230202205824, 20230203012908
02, 70882071246, 20221115193405, 20221115234402
02, 71047869874, 20221024215036, 20221025011812
02, 75342707651, 20221219062107, 20221219075923
02, 78149662559, 20230120165954, 20230120201945
01, 74325564829, 20230121201804, 20230121203558
01, 76321975023, 20221211095918, 20221211103208
